Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [92]
[178]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [178]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [216]
-----------------------------------------------
                0.00    0.00       2/2           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >), void, void>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [184]
[179]    0.0    0.00    0.00       2         std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >)) [179]
                0.00    0.00       2/6           std::remove_reference<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>::type&& std::move<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)) [160]
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >), std::integral_constant<bool, true>) [180]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >)) [179]
[180]    0.0    0.00    0.00       2         std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >), std::integral_constant<bool, true>) [180]
                0.00    0.00       2/6           std::remove_reference<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>::type&& std::move<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)) [160]
                0.00    0.00       2/2000007     operator new(unsigned long, void*) [137]
                0.00    0.00       2/10          std::_Any_data::_M_access() [157]
-----------------------------------------------
                0.00    0.00       2/2           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >), void, void>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [184]
[181]    0.0    0.00    0.00       2         bool std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_not_empty_function<std::vector<double, std::allocator<double> > const (std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [181]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [110]
[182]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [182]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [171]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [186]
[183]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [183]
                0.00    0.00       2/2           bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [190]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[184]    0.0    0.00    0.00       2         std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >), void, void>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [184]
                0.00    0.00       2/5           std::_Function_base::_Function_base() [163]
                0.00    0.00       2/2           bool std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_not_empty_function<std::vector<double, std::allocator<double> > const (std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [181]
                0.00    0.00       2/6           std::remove_reference<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>::type&& std::move<std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (*&)(std::vector<double, std::allocator<double> >)) [160]
                0.00    0.00       2/2           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >)) [179]
-----------------------------------------------
                0.00    0.00       1/2           void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [103]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [94]
[185]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [185]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [187]
[186]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [186]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [183]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [188]
[187]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [187]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [186]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [92]
[188]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [188]
                0.00    0.00       4/4           std::move_iterator<std::vector<double, std::allocator<double> >*> std::__make_move_if_noexcept_iterator<std::vector<double, std::allocator<double> >, std::move_iterator<std::vector<double, std::allocator<double> >*> >(std::vector<double, std::allocator<double> >*) [170]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [187]
-----------------------------------------------
                0.00    0.00       2/2           bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [190]
[189]    0.0    0.00    0.00       2         bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [189]
                0.00    0.00       4/4           std::move_iterator<std::vector<double, std::allocator<double> >*>::base() const [168]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [183]
[190]    0.0    0.00    0.00       2         bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [190]
                0.00    0.00       2/2           bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [189]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [337]
[191]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5EulerC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [191]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [196]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [337]
[192]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8ExplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [192]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [197]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [337]
[193]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8ImplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EES5_ [193]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [198]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [337]
[194]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [194]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [195]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [194]
[195]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [195]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5EulerC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [191]
[196]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [196]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8ExplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EE [192]
[197]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [197]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8ImplicitC2ESt6vectorIdSaIdEEddSt8functionIFS2_S2_EES5_ [193]
[198]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [198]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [216]
[199]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [217]
[200]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [200]
                0.00    0.00       1/3           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [171]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<double, std::allocator<double> > >::allocator() [208]
[201]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [209]
[202]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator() [202]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [218]
[203]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [203]
                0.00    0.00       1/3           double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [175]
                0.00    0.00       1/2000007     operator new(unsigned long, void*) [137]
-----------------------------------------------
                0.00    0.00       1/1           Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [90]
[204]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator++() [204]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [92]
[205]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [205]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [167]
-----------------------------------------------
                0.00    0.00       1/1           Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [90]
[206]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator*() const [206]
-----------------------------------------------
                0.00    0.00       1/1           Implicit::solve() [2]
[207]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::operator[](unsigned long) const [207]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [211]
[208]    0.0    0.00    0.00       1         std::allocator<std::vector<double, std::allocator<double> > >::allocator() [208]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator() [201]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::~_Vector_impl() [212]
[209]    0.0    0.00    0.00       1         std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [209]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator() [202]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [92]
[210]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [210]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base() [214]
[211]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [211]
                0.00    0.00       1/1           std::allocator<std::vector<double, std::allocator<double> > >::allocator() [208]
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_Vector_impl_data() [213]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [215]
[212]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::~_Vector_impl() [212]
                0.00    0.00       1/1           std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [209]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [211]
[213]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl_data::_Vector_impl_data() [213]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [221]
[214]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base() [214]
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [108]
[215]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [215]
                0.00    0.00       1/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [178]
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::~_Vector_impl() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [178]
[216]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [216]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [210]
[217]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [217]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [200]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [99]
[218]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [218]
                0.00    0.00       1/3           double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [175]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [203]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> > const&) [93]
[219]    0.0    0.00    0.00       1         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [219]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> >* const&) [176]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [92]
[220]    0.0    0.00    0.00       1         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [220]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> >* const&) [176]
-----------------------------------------------
                0.00    0.00       1/1           Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [91]
[221]    0.0    0.00    0.00       1         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [221]
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base() [214]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [95]
[222]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [222]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
