Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[109]    0.0    0.00    0.00 2500004         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [109]
                0.00    0.00 5000008/5000008     double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [86]
                0.00    0.00 2500004/17500012     double* std::__niter_base<double*>(double*) [59]
                0.00    0.00 2500004/4500005     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [91]
                0.00    0.00 2500004/5500006     double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.00    0.00 2500004/2500004     double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [111]
[110]    0.0    0.00    0.00 2500004         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [110]
                0.00    0.00 2500004/2500004     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [108]
-----------------------------------------------
                0.00    0.00 2500004/2500004     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
[111]    0.0    0.00    0.00 2500004         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [111]
                0.00    0.00 2500004/2500004     double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [110]
-----------------------------------------------
                0.00    0.00 2500004/2500004     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [108]
[112]    0.0    0.00    0.00 2500004         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [112]
                0.00    0.00 5000008/5000008     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [85]
                0.00    0.00 2500004/2500004     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [109]
-----------------------------------------------
                0.00    0.00       1/2000007     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [41]
                0.00    0.00       1/2000007     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [200]
                0.00    0.00       2/2000007     std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >), std::integral_constant<bool, true>) [176]
                0.00    0.00       3/2000007     std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>) [167]
                0.00    0.00 2000000/2000007     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [16]
[113]    0.0    0.00    0.00 2000007         operator new(unsigned long, void*) [113]
-----------------------------------------------
                0.00    0.00       3/2000003     std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::operator bool() const [166]
                0.00    0.00 2000000/2000003     std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::operator()(std::vector<double, std::allocator<double> >) const [8]
[114]    0.0    0.00    0.00 2000003         std::_Function_base::_M_empty() const [114]
-----------------------------------------------
                0.00    0.00 2000003/2000003     std::vector<double, std::allocator<double> > const (* const&std::_Any_data::_M_access<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>() const)(std::vector<double, std::allocator<double> >) [116]
[115]    0.0    0.00    0.00 2000003         std::_Any_data::_M_access() const [115]
-----------------------------------------------
                0.00    0.00       3/2000003     std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>) [167]
                0.00    0.00 2000000/2000003     std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_get_pointer(std::_Any_data const&) [138]
[116]    0.0    0.00    0.00 2000003         std::vector<double, std::allocator<double> > const (* const&std::_Any_data::_M_access<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>() const)(std::vector<double, std::allocator<double> >) [116]
                0.00    0.00 2000003/2000003     std::_Any_data::_M_access() const [115]
-----------------------------------------------
                0.00    0.00       1/2000002     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [204]
                0.00    0.00 2000001/2000002     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [121]
[117]    0.0    0.00    0.00 2000002         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00       1/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [220]
                0.00    0.00 2000000/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [19]
[118]    0.0    0.00    0.00 2000001         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [118]
                0.00    0.00 4000002/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [64]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
[119]    0.0    0.00    0.00 2000001         std::initializer_list<double>::end() const [119]
                0.00    0.00 2000001/4000002     std::initializer_list<double>::begin() const [92]
                0.00    0.00 2000001/2000001     std::initializer_list<double>::size() const [120]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::initializer_list<double>::end() const [119]
[120]    0.0    0.00    0.00 2000001         std::initializer_list<double>::size() const [120]
-----------------------------------------------
                0.00    0.00       1/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [220]
                0.00    0.00 2000000/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [19]
[121]    0.0    0.00    0.00 2000001         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [121]
                0.00    0.00 8000004/13000011     std::vector<double, std::allocator<double> >::size() const [63]
                0.00    0.00 4000002/4000002     std::vector<double, std::allocator<double> >::max_size() const [93]
                0.00    0.00 2000001/2000002     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::_Vector_base<double, std::allocator<double> >::_Vector_base() [123]
[122]    0.0    0.00    0.00 2000001         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [122]
                0.00    0.00 2000001/5000003     std::allocator<double>::allocator() [88]
                0.00    0.00 2000001/7500007     std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [74]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::vector<double, std::allocator<double> >::vector() [126]
[123]    0.0    0.00    0.00 2000001         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [123]
                0.00    0.00 2000001/2000001     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [122]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
[124]    0.0    0.00    0.00 2000001         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [124]
                0.00    0.00 2000001/5500006     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [81]
-----------------------------------------------
                0.00    0.00 2000001/2000001     double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [129]
[125]    0.0    0.00    0.00 2000001         double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [125]
                0.00    0.00 2000001/2000001     double* std::copy<double const*, double*>(double const*, double const*, double*) [132]
-----------------------------------------------
                0.00    0.00       1/2000001     Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [31]
                0.00    0.00 2000000/2000001     Implicit::newton() [3]
[126]    0.0    0.00    0.00 2000001         std::vector<double, std::allocator<double> >::vector() [126]
                0.00    0.00 2000001/2000001     std::_Vector_base<double, std::allocator<double> >::_Vector_base() [123]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [133]
[127]    0.0    0.00    0.00 2000001         std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag) [127]
-----------------------------------------------
                0.00    0.00 2000001/2000001     double* std::copy<double const*, double*>(double const*, double const*, double*) [132]
[128]    0.0    0.00    0.00 2000001         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [128]
                0.00    0.00 4000002/4000002     double const* std::__niter_base<double const*>(double const*) [97]
                0.00    0.00 2000001/17500012     double* std::__niter_base<double*>(double*) [59]
                0.00    0.00 2000001/4500005     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [91]
                0.00    0.00 2000001/5500006     double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.00    0.00 2000001/2000001     double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&) [131]
[129]    0.0    0.00    0.00 2000001         double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [129]
                0.00    0.00 2000001/2000001     double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [125]
-----------------------------------------------
                0.00    0.00 2000001/2000001     std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [133]
[130]    0.0    0.00    0.00 2000001         std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&) [130]
-----------------------------------------------
                0.00    0.00 2000001/2000001     void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [12]
[131]    0.0    0.00    0.00 2000001         double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&) [131]
                0.00    0.00 2000001/2000001     double* std::uninitialized_copy<double const*, double*>(double const*, double const*, double*) [129]
-----------------------------------------------
                0.00    0.00 2000001/2000001     double* std::__uninitialized_copy<true>::__uninit_copy<double const*, double*>(double const*, double const*, double*) [125]
[132]    0.0    0.00    0.00 2000001         double* std::copy<double const*, double*>(double const*, double const*, double*) [132]
                0.00    0.00 4000002/4000002     double const* std::__miter_base<double const*>(double const*) [96]
                0.00    0.00 2000001/2000001     double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [128]
-----------------------------------------------
                0.00    0.00 2000001/2000001     void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [12]
[133]    0.0    0.00    0.00 2000001         std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [133]
                0.00    0.00 2000001/2000001     std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&) [130]
                0.00    0.00 2000001/2000001     std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag) [127]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> >::back() [139]
[134]    0.0    0.00    0.00 2000000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [134]
                0.00    0.00 2000000/10000002     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [66]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [137]
[135]    0.0    0.00    0.00 2000000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [135]
                0.00    0.00 4000000/4000000     std::remove_reference<std::_Vector_base<double, std::allocator<double> >::_Vector_impl&>::type&& std::move<std::_Vector_base<double, std::allocator<double> >::_Vector_impl&>(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [100]
                0.00    0.00 2000000/13000012     std::allocator<double>::allocator(std::allocator<double> const&) [62]
                0.00    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&&) [136]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [135]
[136]    0.0    0.00    0.00 2000000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&&) [136]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [140]
[137]    0.0    0.00    0.00 2000000         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [137]
                0.00    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [135]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::_Function_handler<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >), std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_invoke(std::_Any_data const&, std::vector<double, std::allocator<double> >&&) [9]
[138]    0.0    0.00    0.00 2000000         std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_get_pointer(std::_Any_data const&) [138]
                0.00    0.00 2000000/2000003     std::vector<double, std::allocator<double> > const (* const&std::_Any_data::_M_access<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>() const)(std::vector<double, std::allocator<double> >) [116]
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> > const (* const*std::__addressof<std::vector<double, std::allocator<double> > const (* const)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (* const&)(std::vector<double, std::allocator<double> >)))(std::vector<double, std::allocator<double> >) [141]
-----------------------------------------------
                0.00    0.00 2000000/2000000     double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [18]
[139]    0.0    0.00    0.00 2000000         std::vector<double, std::allocator<double> >::back() [139]
                0.00    0.00 2000000/5000001     std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00 2000000/2000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [134]
                0.00    0.00 2000000/3000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [103]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::_Function_handler<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >), std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_invoke(std::_Any_data const&, std::vector<double, std::allocator<double> >&&) [9]
[140]    0.0    0.00    0.00 2000000         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [140]
                0.00    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [137]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_get_pointer(std::_Any_data const&) [138]
[141]    0.0    0.00    0.00 2000000         std::vector<double, std::allocator<double> > const (* const*std::__addressof<std::vector<double, std::allocator<double> > const (* const)(std::vector<double, std::allocator<double> >)>(std::vector<double, std::allocator<double> > const (* const&)(std::vector<double, std::allocator<double> >)))(std::vector<double, std::allocator<double> >) [141]
-----------------------------------------------
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> >::push_back(double&&) [20]
[142]    0.0    0.00    0.00 2000000         std::remove_reference<double&>::type&& std::move<double&>(double&) [142]
-----------------------------------------------
                0.00    0.00 1000001/1000001     Implicit::solve() [2]
[143]    0.0    0.00    0.00 1000001         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [143]
-----------------------------------------------
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [149]
[144]    0.0    0.00    0.00 1000000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [144]
-----------------------------------------------
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [148]
[145]    0.0    0.00    0.00 1000000         __gnu_cxx::__ops::__iter_less_iter() [145]
-----------------------------------------------
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [149]
[146]    0.0    0.00    0.00 1000000         bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [146]
                0.00    0.00 2000000/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [64]
-----------------------------------------------
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [149]
[147]    0.0    0.00    0.00 1000000         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [147]
                0.00    0.00 2000000/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [64]
-----------------------------------------------
                0.00    0.00 1000000/1000000     Implicit::newton() [3]
[148]    0.0    0.00    0.00 1000000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [148]
                0.00    0.00 1000000/1000000     __gnu_cxx::__ops::__iter_less_iter() [145]
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [149]
-----------------------------------------------
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [148]
[149]    0.0    0.00    0.00 1000000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [149]
                0.00    0.00 1000000/1000000     bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [146]
                0.00    0.00 1000000/1000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [144]
                0.00    0.00 1000000/1000000     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [147]
-----------------------------------------------
                0.00    0.00 1000000/1000000     Implicit::newton() [3]
[150]    0.0    0.00    0.00 1000000         std::abs(double) [150]
-----------------------------------------------
                0.00    0.00       2/10          std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >), std::integral_constant<bool, true>) [176]
                0.00    0.00       3/10          std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>) [167]
                0.00    0.00       5/10          std::vector<double, std::allocator<double> > const (*&std::_Any_data::_M_access<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>())(std::vector<double, std::allocator<double> >) [160]
[151]    0.0    0.00    0.00      10         std::_Any_data::_M_access() [151]
-----------------------------------------------
                0.00    0.00       3/8           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function(std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)> const&) [168]
                0.00    0.00       5/8           std::_Function_base::~_Function_base() [158]
[152]    0.0    0.00    0.00       8         std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [152]
                0.00    0.00       5/5           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [156]
                0.00    0.00       3/3           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>) [167]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> > const&) [39]
                0.00    0.00       4/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [204]
[153]    0.0    0.00    0.00       6         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [153]
-----------------------------------------------
                0.00    0.00       2/6           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >), void, void>(std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)) [181]
                0.00    0.00       2/6           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >)) [175]
                0.00    0.00       2/6           std::_Function_base::_Base_manager<std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_init_functor(std::_Any_data&, std::vector<double, std::allocator<double> > const (*&&)(std::vector<double, std::allocator<double> >), std::integral_constant<bool, true>) [176]
